"bidder_num","price","amount","accepted","auction","coupon_yield","yield","ytm"
105,78.0647197,100,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
105,78.254197175,100,100,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
106,76.5488999,50,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
106,77.3068098,75,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
106,77.38260079,50,0,"1862-11-10; Seven-Thirties",0.0943364519345978,0.0881486352809689,
106,77.951033215,754,0,"1862-11-10; Seven-Thirties",0.0936485342005098,0.0873930577426984,
106,78.0647197,50,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
106,78.44367465,21,21,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
107,77.420496285,50,0,"1862-11-10; Seven-Thirties",0.0942902764808853,0.0880980060477687,
107,77.799451235,50,0,"1862-11-10; Seven-Thirties",0.0938309960304182,0.0875937397472077,
107,77.951033215,50,0,"1862-11-10; Seven-Thirties",0.0936485342005098,0.0873930577426984,
107,78.102615195,50,29.7,"1862-11-10; Seven-Thirties",0.0934667806164234,0.0871929564739922,
108,77.511445473,5,0,"1862-11-10; Seven-Thirties",0.0941796396061644,0.0879766466963698,
108,77.708502047,5,0,"1862-11-10; Seven-Thirties",0.0939408148105182,0.0877144290023722,
108,78.185985284,5,5,"1862-11-10; Seven-Thirties",0.0933671165424819,0.0870831471899351,
109,77.496287275,15,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
109,77.68576475,15,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
109,77.875242225,15,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
109,78.0647197,15,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
110,77.693343849,20,0,"1862-11-10; Seven-Thirties",0.0939591429374932,0.0877345643609851,
110,77.700922948,10,0,"1862-11-10; Seven-Thirties",0.0939499779801252,0.0877244959492989,
110,77.731239344,10,0,"1862-11-10; Seven-Thirties",0.0939133360230346,0.0876842369462089,
110,77.753976641,10,0,"1862-11-10; Seven-Thirties",0.0938858733065838,0.0876540580587042,
110,77.776713938,10,0,"1862-11-10; Seven-Thirties",0.093858426647071,0.0876238923292393,
110,77.791872136,10,0,"1862-11-10; Seven-Thirties",0.0938401377876308,0.0876037891477132,
110,77.822188532,5,0,"1862-11-10; Seven-Thirties",0.0938035814425636,0.0875636003020146,
110,77.844925829,5,0,"1862-11-10; Seven-Thirties",0.0937761828694619,0.0875334739830772,
110,77.860084027,5,0,"1862-11-10; Seven-Thirties",0.0937579260442172,0.087513397057596,
110,77.875242225,5,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
110,77.882821324,5,0,"1862-11-10; Seven-Thirties",0.0937305541312031,0.0874832925922671,
110,77.890400423,5,0,"1862-11-10; Seven-Thirties",0.093721433711418,0.0874732606816989,
111,77.76155574,3,0,"1862-11-10; Seven-Thirties",0.0938767226366709,0.0876440013540688,
112,76.92785485,10,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
112,77.68576475,20,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
112,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
112,78.44367465,10,10,"1862-11-10; Seven-Thirties",0.0930604033093955,0.0867448359039604,
113,77.496287275,30,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
113,77.68576475,20,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
113,77.875242225,15,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
113,78.0647197,15,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
114,77.68576475,15,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
114,77.76155574,10,0,"1862-11-10; Seven-Thirties",0.0938767226366709,0.0876440013540688,
115,77.3068098,10,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
115,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
115,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
116,77.3068098,10,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
116,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
117,77.3068098,25,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
117,77.496287275,25,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
117,77.68576475,25,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
117,77.875242225,25,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
117,78.0647197,25,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
118,77.68576475,8,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
119,77.68576475,40,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
120,77.68576475,25,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
121,77.68576475,50,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
122,77.68576475,1,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
123,77.68576475,1,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
124,77.68576475,1,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
125,77.68576475,50,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
126,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
127,77.68576475,100,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
128,77.68576475,50,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
129,77.68576475,1,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
130,77.68576475,100,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
131,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
132,77.496287275,100,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
132,77.5910260125,75,0,"1862-11-10; Seven-Thirties",0.0940830451040042,0.087870631481642,
132,77.731239344,75,0,"1862-11-10; Seven-Thirties",0.0939133360230346,0.0876842369462089,
132,77.7805034875,75,0,"1862-11-10; Seven-Thirties",0.0938538537639214,0.0876188659861708,
132,77.875242225,75,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
133,77.3068098,25,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
133,77.53418277,25,0,"1862-11-10; Seven-Thirties",0.0941520209435233,0.0879463400652285,
133,77.723660245,25,0,"1862-11-10; Seven-Thirties",0.0939224938324957,0.087694299501221,
133,77.875242225,25,0,"1862-11-10; Seven-Thirties",0.0937396763262524,0.0874933259581789,
134,76.980908543,5,0,"1862-11-10; Seven-Thirties",0.0948287067295701,0.0886875920296268,
134,77.132490523,5,0,"1862-11-10; Seven-Thirties",0.0946423478679614,0.0884837194362603,
134,77.284072503,5,0,"1862-11-10; Seven-Thirties",0.0944567200404279,0.0882804447413531,
134,77.435654483,5,0,"1862-11-10; Seven-Thirties",0.0942718189539241,0.088077764713394,
134,77.45839178,20,0,"1862-11-10; Seven-Thirties",0.0942441462086343,0.0880474138006696,
134,77.511445473,5,0,"1862-11-10; Seven-Thirties",0.0941796396061644,0.0879766466963698,
134,77.587236463,5,0,"1862-11-10; Seven-Thirties",0.0940876403489541,0.0878756761453404,
134,77.663027453,5,0,"1862-11-10; Seven-Thirties",0.0939958206550447,0.0877748526632096,
134,77.738818443,5,0,"1862-11-10; Seven-Thirties",0.0939041799992437,0.0876741758543809,
134,77.814609433,5,0,"1862-11-10; Seven-Thirties",0.0938127178584049,0.0875736453247504,
134,77.890400423,5,0,"1862-11-10; Seven-Thirties",0.093721433711418,0.0874732606816989,
134,78.041982403,5,0,"1862-11-10; Seven-Thirties",0.0935393973246813,0.0872729274922398,
134,78.117773393,5,5,"1862-11-10; Seven-Thirties",0.0934486440528033,0.0871729781679553,
135,77.496287275,6,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
136,77.38260079,25,0,"1862-11-10; Seven-Thirties",0.0943364519345978,0.0881486352809689,
137,77.117332325,25,0,"1862-11-10; Seven-Thirties",0.0946609507864612,0.088504079736633,
137,77.23101881,25,0,"1862-11-10; Seven-Thirties",0.0945216068942338,0.0883515230763114,
137,77.344705295,50,0,"1862-11-10; Seven-Thirties",0.0943826726361826,0.0881993015502757,
137,77.496287275,25,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
137,77.53418277,25,0,"1862-11-10; Seven-Thirties",0.0941520209435233,0.0879463400652285,
138,77.3068098,510,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
139,77.3068098,15,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
140,77.3068098,1,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
141,77.3068098,1,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
142,77.3068098,1,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
143,77.3068098,1,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
144,76.5488999,0.1,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
144,77.3068098,0.2,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
144,78.0647197,0.1,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
145,77.3068098,31,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
146,77.3068098,5,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
147,77.3068098,70,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
148,77.3068098,3,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
149,77.3068098,0.5,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
150,76.92785485,5,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
150,77.45839178,5,0,"1862-11-10; Seven-Thirties",0.0942441462086343,0.0880474138006696,
151,76.5488999,10,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
151,77.3068098,10,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
151,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
152,76.5488999,20,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
152,77.3068098,10,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
152,78.254197175,10,10,"1862-11-10; Seven-Thirties",0.0932857311624448,0.0869934328389167,
153,77.117332325,0.5,0,"1862-11-10; Seven-Thirties",0.0946609507864612,0.088504079736633,
154,76.5488999,5,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
154,76.92785485,5,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
154,77.3068098,5,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
154,77.68576475,5,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
155,76.738377375,5,0,"1862-11-10; Seven-Thirties",0.0951284122718265,0.0890150399446785,
155,76.92785485,5,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
155,77.117332325,5,0,"1862-11-10; Seven-Thirties",0.0946609507864612,0.088504079736633,
155,77.3068098,5,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
155,77.496287275,5,0,"1862-11-10; Seven-Thirties",0.0941980610515641,0.0879968584897615,
156,75.79099,10,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
156,76.5488999,10,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
156,77.3068098,10,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
156,77.68576475,10,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
156,78.0647197,10,0,"1862-11-10; Seven-Thirties",0.0935121528400236,0.0872429275172357,
157,76.16994495,10,0,"1862-11-10; Seven-Thirties",0.0958383257962431,0.0897886031059091,
157,76.5488999,80,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
157,76.92785485,80,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
157,77.3068098,40,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
157,77.68576475,40,0,"1862-11-10; Seven-Thirties",0.0939683096831457,0.0877446342378248,
158,76.5488999,20,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
158,76.92785485,20,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
158,77.3068098,20,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
159,76.92785485,4.5,0,"1862-11-10; Seven-Thirties",0.0948941058376594,0.0887590892926729,
160,76.738377375,10,0,"1862-11-10; Seven-Thirties",0.0951284122718265,0.0890150399446785,
161,75.79099,2,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
161,76.5488999,2,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
161,76.77627287,2,0,"1862-11-10; Seven-Thirties",0.095081458465177,0.0889637742187549,
161,77.3068098,2,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
162,76.5488999,10,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
163,76.5488999,0.05,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
164,76.5488999,4,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
165,76.5488999,1,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
166,76.5488999,2,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
167,76.5488999,0.2,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
168,75.79099,10,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
168,77.3068098,10,0,"1862-11-10; Seven-Thirties",0.0944289386521807,0.0882500049057888,
169,76.5488999,1,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
170,76.5488999,0.3,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
171,76.16994495,20,0,"1862-11-10; Seven-Thirties",0.0958383257962431,0.0897886031059091,
171,76.359422425,20,0,"1862-11-10; Seven-Thirties",0.0956005135734236,0.0895297903261387,
172,75.79099,10,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
172,76.16994495,10,0,"1862-11-10; Seven-Thirties",0.0958383257962431,0.0897886031059091,
172,76.5488999,10,0,"1862-11-10; Seven-Thirties",0.0953638786388359,0.0892719381245613,
173,75.798569099,10,0,"1862-11-10; Seven-Thirties",0.0963078866365606,0.090298688006777,
173,76.556478999,5,0,"1862-11-10; Seven-Thirties",0.0953544376054097,0.0892616439235758,
174,75.79099,0.4,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
175,75.79099,6,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
176,75.79099,3,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
177,75.79099,1,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
178,75.79099,1,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
179,75.79099,1,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
180,75.79099,2,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
181,75.79099,3,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
182,75.79099,0.75,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
183,75.79099,2.2,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
184,75.79099,5,0,"1862-11-10; Seven-Thirties",0.0963175174252243,0.0903091369441826,
1,102,3,3,"1847-02-09; Loan of 1847",0.0588235294117647,0.0534483052369726,
2,102,6,6,"1847-02-09; Loan of 1847",0.0588235294117647,0.0534483052369726,
3,101.5,3,3,"1847-02-09; Loan of 1847",0.0591133004926108,0.0538237684438626,
4,101.5,5,5,"1847-02-09; Loan of 1847",0.0591133004926108,0.0538237684438626,
5,101.5,10,10,"1847-02-09; Loan of 1847",0.0591133004926108,0.0538237684438626,
6,101.1,10,10,"1847-02-09; Loan of 1847",0.0593471810089021,0.0541258503076646,
7,101,0.3,0.3,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
8,101,2,2,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
9,101,0.5,0.5,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
10,101,10,10,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
11,101,2.5,2.5,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
12,101,3,3,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
13,101,3,3,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
14,101,15,15,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
15,101,25,25,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
16,101,12,12,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
17,101,16,16,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
18,101,2.5,2.5,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
19,101,2,2,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
20,101,10,10,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
21,101,9,9,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
22,101,20,20,"1847-02-09; Loan of 1847",0.0594059405940594,0.0542016104024702,
23,100.8,10,10,"1847-02-09; Loan of 1847",0.0595238095238095,0.0543534198023931,
24,100.75,5,5,"1847-02-09; Loan of 1847",0.0595533498759305,0.0543914325782354,
25,100.6,10,10,"1847-02-09; Loan of 1847",0.0596421471172962,0.0545056164065987,
26,100.6,1.5,1.5,"1847-02-09; Loan of 1847",0.0596421471172962,0.0545056164065987,
27,100.5,16,16,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
28,100.5,17,17,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
29,100.5,20,20,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
30,100.5,20,20,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
31,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
32,100.5,3,3,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
33,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
34,100.5,15,15,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
35,100.5,5,5,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
36,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
37,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
38,100.5,1.5,1.5,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
39,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
40,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
41,100.5,3,3,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
42,100.5,2.5,2.5,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
43,100.5,10,10,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
44,100.5,15,15,"1847-02-09; Loan of 1847",0.0597014925373134,0.0545818605102127,
45,100.4,20,20,"1847-02-09; Loan of 1847",0.0597609561752988,0.0546582021366383,
46,100.4,60,60,"1847-02-09; Loan of 1847",0.0597609561752988,0.0546582021366383,
47,100.375,14,14,"1847-02-09; Loan of 1847",0.0597758405977584,0.0546773028095838,
48,100,100,0,"1847-02-09; Loan of 1847",0.06,0.054964548734972,
48,100.1,100,0,"1847-02-09; Loan of 1847",0.0599400599400599,0.0548878145826865,
