"date","price"
1861-07-06,0.983572576860044
1861-07-07,0.982834449443057
1861-07-08,0.982096875957825
1861-07-09,0.981359855988647
1861-07-10,0.980623389120134
1861-07-11,0.979887474937208
1861-07-12,0.979152113025104
1861-07-13,0.978371938180953
1861-07-14,0.977592384969314
1861-07-15,0.976813452894879
1861-07-16,0.97598895727314
1861-07-17,0.975165157580627
1861-07-18,0.97434205322993
1861-07-19,0.973519643634134
1861-07-20,0.972650593018981
1861-07-21,0.971782318196055
1861-07-22,0.970914818472814
1861-07-23,0.970048093157335
1861-07-24,0.969182141558311
1861-07-25,0.968316962985055
1861-07-26,0.967452556747495
1861-07-27,0.966539476875549
1861-07-28,0.965627258766638
1861-07-29,0.964715901607434
1861-07-30,0.963805404585372
1861-07-31,0.962895766888658
1861-08-01,0.961986987706261
1861-08-02,0.961027733578525
1861-08-03,0.960017775670017
1861-08-04,0.959008879140843
1861-08-05,0.958001042875587
1861-08-06,0.95699426576
1861-08-07,0.955988546681007
1861-08-08,0.954983884526702
1861-08-09,0.953980278186347
1861-08-10,0.952916812652143
1861-08-11,0.951854532634001
1861-08-12,0.950793436810346
1861-08-13,0.949733523861079
1861-08-14,0.94867479246757
1861-08-15,0.947617241312659
1861-08-16,0.946504636420478
1861-08-17,0.945329945732141
1861-08-18,0.944156712932291
1861-08-19,0.94298493621157
1861-08-20,0.941814613762861
1861-08-21,0.940645743781292
1861-08-22,0.939478324464233
1861-08-23,0.938312354011286
1861-08-24,0.9370817459216
1861-08-25,0.935852751789423
1861-08-26,0.934625369498031
1861-08-27,0.933399596933476
1861-08-28,0.93217543198458
1861-08-29,0.930952872542936
1861-08-30,0.929731916502903
1861-08-31,0.928443687829881
1861-09-01,0.927157244115604
1861-09-02,0.925809528082137
1861-09-03,0.92446377108908
1861-09-04,0.923119970288771
1861-09-05,0.921778122837687
1861-09-06,0.920438225896438
1861-09-07,0.91902842235694
1861-09-08,0.917620778164983
1861-09-09,0.916215290013168
1861-09-10,0.914811954599164
1861-09-11,0.913410768625697
1861-09-12,0.912011728800541
1861-09-13,0.910614831836516
1861-09-14,0.909135531629322
1861-09-15,0.907658634555733
1861-09-16,0.906114749582079
1861-09-17,0.904573490684706
1861-09-18,0.903034853396782
1861-09-19,0.901498833259071
1861-09-20,0.899965425819922
1861-09-21,0.898346876319118
1861-09-22,0.89673123771068
1861-09-23,0.89511850475949
1861-09-24,0.893508672239848
1861-09-25,0.891901734935451
1861-09-26,0.890297687639379
1861-09-27,0.888696525154073
